epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
241,952.292,0.51411,0.70536,0.45207,0.36306,0.88148,0.95951,0.93333,0.97188,0.77978,0.94419,0.9098,0.94596,0.74971,0.80504,1.01529,0.41758,0.44359,1.01906,9.92e-05,9.92e-05,9.92e-05
242,956.307,0.53429,0.73629,0.44193,0.3594,0.89084,0.95588,0.93459,0.97013,0.77382,0.94428,0.91765,0.94615,0.74538,0.80581,1.02876,0.41153,0.44572,1.02218,9.128e-05,9.128e-05,9.128e-05
243,958.864,0.54078,0.76605,0.45334,0.36327,0.90639,0.96509,0.91765,0.96913,0.77722,0.96262,0.90885,0.94546,0.75039,0.80135,1.03713,0.40687,0.44474,1.02373,8.336e-05,8.336e-05,8.336e-05
244,963.072,0.51622,0.6903,0.44214,0.35193,0.88711,0.96869,0.91765,0.97323,0.77911,0.96114,0.9098,0.94587,0.74977,0.79836,1.0348,0.40403,0.44571,1.02299,7.544e-05,7.544e-05,7.544e-05
245,966.922,0.50162,0.6489,0.43807,0.33442,0.88153,0.95639,0.91765,0.97158,0.77809,0.95475,0.90196,0.94743,0.75653,0.79819,1.03377,0.40114,0.45399,1.02652,6.752e-05,6.752e-05,6.752e-05
246,970.997,0.51954,0.67484,0.42994,0.34785,0.8886,0.95906,0.91858,0.97325,0.78165,0.95643,0.89804,0.94313,0.75809,0.79592,1.03665,0.39999,0.45172,1.02533,5.96e-05,5.96e-05,5.96e-05
247,975.391,0.50253,0.67171,0.44393,0.3471,0.89496,0.94441,0.93275,0.97282,0.78364,0.93637,0.92941,0.95042,0.7566,0.79278,1.03108,0.39978,0.45132,1.02116,5.168e-05,5.168e-05,5.168e-05
248,979.729,0.52156,0.68771,0.43794,0.34493,0.88686,0.9383,0.93333,0.97197,0.78402,0.93311,0.92941,0.95168,0.75434,0.79182,1.02771,0.39955,0.44793,1.01859,4.376e-05,4.376e-05,4.376e-05
249,984.143,0.50669,0.68877,0.44524,0.33791,0.88971,0.97467,0.90527,0.9729,0.78275,0.93697,0.93279,0.95228,0.75419,0.79006,1.02753,0.39806,0.44797,1.0187,3.584e-05,3.584e-05,3.584e-05
250,986.894,0.49035,0.678,0.4426,0.33316,0.87819,0.9767,0.90588,0.97342,0.77944,0.94047,0.92936,0.95281,0.75651,0.78954,1.02521,0.39757,0.44805,1.01821,2.792e-05,2.792e-05,2.792e-05
